Date,Close,High,Low,Open,Volume
2020-05-08,75.20861053466797,75.26196230929314,73.79237217273885,74.119757726088,133838400.0
2020-05-11,76.39203643798828,76.88674476777591,74.50775467946016,74.71631428574544,145946400.0
2020-05-12,75.5190200805664,77.52697546648025,75.39776671813026,77.07590910984447,162301200.0
2020-05-13,74.607177734375,76.61998759486177,73.53044749592581,75.6984577813938,200622400.0
2020-05-14,75.06551361083984,75.12614027584165,73.12303289595279,73.84570540703209,158929200.0
2020-05-15,74.62171936035156,74.66779621600826,72.80291948142614,72.83687396484294,166348400.0
2020-05-18,76.3799057006836,76.75336807886046,75.25467849728416,75.94582405017557,135178400.0
2020-05-19,75.93855285644531,77.24323270759544,75.90702580080492,76.39688667871405,101729600.0
2020-05-20,77.41542053222656,77.48574215036817,76.75822201252429,76.79702397462873,111504800.0
2020-05-21,76.83824920654297,77.81797834459402,76.60058997680626,77.27718574052247,102688800.0
2020-05-22,77.33296966552734,77.41542106029263,76.4744938248148,76.57634250040586,81803200.0
2020-05-26,76.80915832519531,78.63037881290926,76.75337911371359,78.45092620311642,125522000.0
2020-05-27,77.14379119873047,77.289296677021,75.92641041182232,76.6660601761675,112945200.0
2020-05-28,77.17777252197266,78.43638313567678,76.54240602656661,76.81885987080895,133560800.0
2020-05-29,77.1025619506836,77.88100619527637,76.74607689275909,77.42024505800298,153532400.0
2020-06-01,78.05079650878906,78.17204987996918,76.92556167189265,77.05651738496836,80791200.0
2020-06-02,78.41211700439453,78.43636915500637,77.34266154865261,77.7840255273494,87642800.0
2020-06-03,78.84378814697266,79.10569956400518,78.15991738115441,78.73223712157194,104491200.0
2020-06-04,78.16476440429688,78.965033585586,77.79130199936047,78.6667550692759,87560400.0
2020-06-05,80.3909683227539,80.45159499569716,78.38544064604918,78.41454026494723,137250400.0
2020-06-08,80.86628723144531,80.90024172394006,79.3772998475136,80.08784274734353,95654400.0
2020-06-09,83.41986846923828,83.81272809723069,80.51464324949785,80.5461703012507,147712400.0
2020-06-10,85.56605529785156,86.0340914097843,83.92913522287401,84.36807171758845,166651600.0
2020-06-11,81.45799255371094,85.13439472060976,81.35614389223483,84.71000802945393,201662400.0
2020-06-12,82.16127014160156,84.34383052506377,81.05059266944424,83.59691311681682,200146000.0
2020-06-15,83.1773681640625,83.82971175950732,80.6528726048748,80.81535534530535,138808800.0
2020-06-16,85.38175964355469,85.65337337676685,83.596913801037,85.23140666668927,165428800.0
2020-06-17,85.262939453125,86.18688949305373,85.14168608934729,86.12626281116486,114406400.0
2020-06-18,85.29688262939453,85.71399444147255,84.6881884557675,85.21927871070163,96820400.0
2020-06-19,84.8094482421875,86.4681932764156,83.70119078400126,86.00258453034328,264476000.0
2020-06-22,87.02836608886719,87.17144413379616,85.15621433033841,85.20229118895983,135445200.0
2020-06-23,88.88597106933594,90.30463659467983,87.85289026819137,88.27242947914962,212155600.0
2020-06-24,87.31694793701172,89.43403375590695,86.94348560614667,88.51493143673328,192623200.0
2020-06-25,88.47612762451172,88.51492957761795,86.71310689690837,87.47215391548303,137522400.0
2020-06-26,85.75765991210938,88.59256430342103,85.60972695188423,88.37188228126114,205256800.0
2020-06-29,87.73407745361328,87.82865862307958,85.1877569926391,85.66549550848868,130646000.0
2020-06-30,88.46643829345703,88.75260181460118,87.302409131984,87.32180641103123,140223200.0
2020-07-01,88.29911804199219,89.08726487998509,88.25062113854636,88.54405219679813,110737200.0
2020-07-02,88.29911804199219,89.84146462563768,88.18514698857149,89.20609820497056,114041600.0
2020-07-06,90.6611328125,91.12916897526443,89.6959534658751,89.72748052152446,118655600.0
2020-07-07,90.37980651855467,91.81786921726584,90.26825552862256,91.03942492110636,112424400.0
2020-07-08,92.48478698730467,92.51631404514396,91.26982594707978,91.3571322149976,117092000.0
2020-07-09,92.88250732421876,93.43056751509404,91.83487644851928,93.37721573714497,125642800.0
2020-07-10,93.04496002197266,93.10316665691909,91.86638112451728,92.4774952860812,90257200.0
2020-07-13,92.61573791503906,96.9590339515966,92.4023308274818,94.34965940036577,191649200.0
2020-07-14,94.14836883544922,94.33994377964608,91.0636836420722,91.99732841763048,170989200.0
2020-07-15,94.79586029052734,96.27272509234513,93.5978766922098,96.02294350650172,153198000.0
2020-07-16,93.62940216064452,94.48545043557608,93.03041037162107,93.66820411710265,110577600.0
2020-07-17,93.44024658203124,94.23566818195911,92.9673556043315,94.0804677579499,92186800.0
2020-07-20,95.40939331054688,95.54762388269113,93.18318395158391,93.52754666453198,90318000.0
2020-07-21,94.09259796142578,96.27515822341762,93.84281636080428,96.19998173978416,103433200.0
2020-07-22,94.35693359375,95.03837684731693,93.70701739615949,93.79431625820118,89001600.0
2020-07-23,90.06216430664062,94.16780209550748,89.2521925930003,94.0901981539,197004400.0
2020-07-24,89.8390121459961,90.18337484783774,86.47301863518351,88.26029887539887,185438800.0
2020-07-27,91.96823120117188,92.0603849239332,90.67810128466274,90.90120328645872,121214000.0
2020-07-28,90.45742797851562,91.71603836365466,90.45257310797918,91.53900580557185,103625600.0
2020-07-29,92.19133758544922,92.3756450249379,90.9036277454174,90.9400022661806,90329200.0
2020-07-30,93.306884765625,93.41116087548794,90.95699413710132,91.3644036366013,158130000.0
2020-07-31,103.07504272460938,103.2253956841153,97.80294239807122,99.80120250061276,374336800.0
2020-08-03,105.67228698730467,108.29135620019736,104.6586108297832,104.95688931304775,308151200.0
2020-08-04,106.37799835205078,107.4692785886528,105.13878516833616,105.86145785594432,173071600.0
2020-08-05,106.76356506347656,107.08367565483032,105.63348305512756,106.09909913352544,121776800.0
2020-08-06,110.48848724365234,110.98320304299686,106.50653089800755,107.09582047328551,202428800.0
2020-08-07,107.97643280029295,110.46660808616394,107.17957700537669,110.009872310896,198045600.0
2020-08-10,109.54586029052734,110.56379606115888,106.8953408360196,109.42195650024055,212403600.0
2020-08-11,106.2879867553711,109.30777851969748,106.02803492838888,108.80974634738266,187902400.0
2020-08-12,109.82038116455078,110.07790114888353,107.18443792191329,107.37879010908718,165598000.0
2020-08-13,111.76392364501952,112.7672832263659,110.71197231378294,111.20029196815734,210082000.0
2020-08-14,111.664306640625,111.75419469793688,109.85437160869766,111.5889946242794,165565200.0
2020-08-17,111.37278747558594,112.8110188476026,110.74599537909668,112.78672297104336,119561600.0
2020-08-18,112.30084228515624,112.72599420294756,110.78973060078704,111.12499444220938,105633600.0
2020-08-19,112.44174194335938,113.85567747183468,112.34699766084464,112.70898176363043,145538000.0
2020-08-20,114.93677520751952,115.05095915162076,112.46603216773778,112.48304002227763,126907200.0
2020-08-21,120.85975646972656,121.34321254794536,115.88426180533295,115.89640603696289,338054800.0
2020-08-24,122.30526733398438,125.15014624205315,120.4394596328143,125.06510696520752,345937600.0
2020-08-25,121.30191802978516,121.64690172019864,119.57944621797552,121.1780216499416,211495600.0
2020-08-26,122.95149230957033,123.4082280829776,121.5521329040774,122.61866031262532,163022400.0
2020-08-27,121.481689453125,123.88683296878132,120.33741816118452,123.55400095827326,155552400.0
2020-08-28,121.28489685058594,122.87374476236184,121.0613851801568,122.45588091995438,187630000.0
2020-08-31,125.39794158935548,127.30262866474357,122.44374970807397,123.97915723775616,225702700.0
2020-09-01,130.39283752441406,130.99534845473963,126.84586266163116,129.0129180085765,151948100.0
2020-09-02,127.69131469726562,134.0856002645823,123.41550776119644,133.70660835355852,200119000.0
2020-09-03,117.46825408935548,125.20358843955071,117.09898196053354,123.3280682941128,257599600.0
2020-09-04,117.5459976196289,120.20866118452793,107.76021579822826,116.68111776737273,332607200.0
2020-09-08,109.63573455810548,115.63158886854931,109.49968655275792,110.73383843385652,231366600.0
2020-09-09,114.0087432861328,115.77737504992244,112.00688739251969,113.95043910719228,176940500.0
2020-09-10,110.2868194580078,117.09896902670128,109.32476361414018,116.96292102510624,182274400.0
2020-09-11,108.83888244628906,111.97772133616776,106.89533097403393,111.33634579157452,180860300.0
2020-09-14,112.1040496826172,112.65796155648654,109.6163061668615,111.48211380367826,140150100.0
2020-09-15,112.27896881103516,115.4761118546192,110.40344135428404,114.99022398928534,184642000.0
2020-09-16,108.96521759033205,112.72599259867744,108.8777613272375,111.97772849620064,154679000.0
2020-09-17,107.22572326660156,109.03322659577088,105.64173160246284,106.6232270995851,178011000.0
2020-09-18,103.82450103759766,107.75047533208858,103.0956693411613,107.2840271982426,287104900.0
2020-09-21,106.97305297851562,107.07994888079644,100.19005646260504,101.58941560951128,195713800.0
2020-09-22,108.6542510986328,109.67461866621314,106.07905112970724,109.49969872360111,183055400.0
2020-09-23,104.09661865234376,108.9457774591232,103.75649121629566,108.46960942834048,150718700.0
2020-09-24,105.1655731201172,107.13827671141094,102.03645401086756,102.20165410941536,167743300.0
2020-09-25,109.11096954345705,109.26645720727126,104.63108317313284,105.3696347481307,149981400.0
2020-09-28,111.71532440185548,112.06516421823142,109.5968532533832,111.76391614848642,137672400.0
2020-09-29,110.86990356445312,112.055471291945,110.36458338283204,111.3169269814266,99382200.0
2020-09-30,112.5413589477539,113.95043838034034,110.41317487532416,110.5783749906428,142675200.0
2020-10-01,113.49368286132812,114.3974345427148,112.56077909571286,114.31969070873184,116120400.0
2020-10-02,109.830078125,112.1137567801894,109.05266207166842,109.70374996252428,144712000.0
2020-10-05,113.21187591552734,113.3576437621792,110.34514039230348,110.69498025864372,106243800.0
2020-10-06,109.96614074707033,112.84259590260606,109.08182130955358,112.4344444777198,161498200.0
2020-10-07,111.83195495605467,112.2886907442599,110.9087635462189,111.38493900127489,96849000.0
2020-10-08,111.72505950927734,113.11469913263744,111.35577997813652,112.96893128687452,83477200.0
2020-10-09,113.6686019897461,113.69775407377182,111.67645888864146,112.02629872507018,100506900.0
2020-10-12,120.88890838623048,121.64689230757452,115.91341372886068,116.67139765020474,240226800.0
2020-10-13,117.68203735351562,121.85095605169045,116.2729655353852,121.73434029707664,262330500.0
2020-10-14,117.76949310302734,119.55755673583052,116.24380563288516,117.58485335748752,150712000.0
2020-10-15,117.30303955078124,117.7792075503629,114.81529622261272,115.36920805471462,112559200.0
2020-10-16,115.66072845458984,118.1193269462499,115.45665646862145,117.8569433828195,115393800.0
2020-10-19,112.7065658569336,117.02124557068036,112.3955978828432,116.57422957130424,120639300.0
2020-10-20,114.19336700439452,115.6218784999356,112.36642390465587,112.9203357688391,124423700.0
2020-10-21,113.57144927978516,115.35951333260172,113.16329777724089,113.377089656178,89946000.0
2020-10-22,112.48304748535156,114.70841493004065,111.35578401227828,114.13506335968486,101988000.0
2020-10-23,111.79307556152344,113.2604589200965,111.05452396584916,113.10497125192926,82572600.0
2020-10-26,111.80279541015624,113.2604589361606,109.69403654118432,110.79214780910604,111850700.0
2020-10-27,113.30905151367188,113.96985932342136,111.3071958315164,112.23037983284463,92276800.0
2020-10-28,108.06147003173828,112.17208508150478,107.9642939309198,111.80281293277008,143937800.0
2020-10-29,112.06517791748048,113.62973745029149,109.0332349429399,109.19844245324492,146129200.0
2020-10-30,105.7874984741211,108.8291536074435,104.67967481973224,107.92540195106734,190272600.0
2020-11-02,105.70004272460938,107.55613792475565,104.2909708839372,106.03045032760409,122866900.0
2020-11-03,107.3228988647461,108.34325878897307,105.66116349038266,106.5649150884462,107624400.0
2020-11-04,111.70561981201172,112.32755570064144,109.17900433769591,110.9184838247905,138235500.0
2020-11-05,115.67046356201172,116.24381509607196,113.57143184766636,114.62094399780884,126387100.0
2020-11-06,115.5390625,116.03551785418252,113.0470194186013,115.17888245464516,114457900.0
2020-11-09,113.23196411132812,118.7514365224502,112.9691352746871,117.30099476626944,154515300.0
2020-11-10,112.89125061035156,114.46823839026816,111.10009473548428,112.48240247680658,138023400.0
2020-11-11,116.31781005859376,116.45409278270938,113.34878508110144,114.07887428608583,112295000.0
2020-11-12,116.04523468017578,117.33019127391832,115.4222258727158,116.44435364296932,103162300.0
2020-11-13,116.09392547607422,116.49303706432585,114.74082734876326,116.26914719031564,81581900.0
2020-11-16,117.10630798339844,117.77798498184065,115.01338417236556,115.7629391328116,91183000.0
2020-11-17,116.22046661376952,117.46648433849896,115.80188183810093,116.37622254278644,74271000.0
2020-11-18,114.89656829833984,116.63904872341848,114.86736591902952,115.4611723878438,76322100.0
2020-11-19,115.4903793334961,115.89922751370858,113.70895985661822,114.4682514561133,74113000.0
2020-11-20,114.22488403320312,115.6169210548832,114.17621587656544,115.49037493540368,73604300.0
2020-11-23,110.82752990722656,114.49744880802926,110.73018617398225,114.06912746953326,127959300.0
2020-11-24,112.11248779296876,112.77443558427984,109.6009793412134,110.88594337156805,113874200.0
2020-11-25,112.94966888427734,113.6505557267342,112.11249931432629,112.48241594054052,76499200.0
2020-11-27,113.49481964111328,114.37092834738962,113.13464698126012,113.47535385957512,46691300.0
2020-11-30,115.88948822021484,117.7585146753094,113.70894992908693,113.86470584710362,169410200.0
2020-12-01,119.46208953857422,120.1921788986028,116.82403420889328,117.7974866889314,127728200.0
2020-12-02,119.8125228881836,120.0948249747314,117.68065976068436,118.78065829638932,89004200.0
2020-12-03,119.67623901367188,120.49393545508784,118.9656155022822,120.24083575457,78967600.0
2020-12-04,119.00454711914062,119.59835363347426,118.29392365175956,119.34525394863078,78260400.0
2020-12-07,120.46473693847656,121.26296762556044,119.00455830891929,119.06296307750874,86712000.0
2020-12-08,121.07801055908205,121.66208795851276,119.82225603327018,121.0682813821168,82225500.0
2020-12-09,118.54704284667967,122.6063379407816,117.7877510940394,121.22403718972603,115089200.0
2020-12-10,119.96825408935548,120.58153376453308,116.96029017970808,117.3009969843338,81312200.0
2020-12-11,119.16031646728516,119.50102333511974,117.34969433896116,119.17978224822454,86939800.0
2020-12-14,118.54704284667967,120.07536295636294,118.31341632898724,119.34527359007755,79184500.0
2020-12-15,124.48507690429688,124.50455010924838,120.83463079530904,121.03905488619016,157243700.0
2020-12-16,124.41693115234376,124.96206204213269,123.2001158255996,124.0275561892667,98208600.0
2020-12-17,125.28331756591795,126.13996040824291,124.64083543417424,125.47800506998152,94359800.0
2020-12-18,123.29747009277344,125.67269604688084,122.7718049671832,125.5364133210076,192541500.0
2020-12-21,124.82579803466795,124.90367600970008,120.17269671586064,121.70101669831642,121251600.0
2020-12-22,128.37892150878906,130.84175516574334,126.20811172127088,128.1160851725901,168904800.0
2020-12-23,127.48333740234376,128.91429881615036,127.30810824014566,128.65147735341128,88223700.0
2020-12-24,128.46649169921875,129.91694086606563,127.61959301416368,127.83375369258948,54930100.0
2020-12-28,133.06118774414062,133.693925752392,129.96560192767902,130.43286969291617,124486200.0
2020-12-29,131.28952026367188,135.10545188425303,130.7735916806408,134.38510661556313,121047300.0
2020-12-30,130.17005920410156,132.37980036355688,129.8585472989338,131.9806813052001,96452100.0
2020-12-31,129.16738891601562,131.16296911492586,128.2231389904879,130.5204870277971,99116600.0
2021-01-04,125.9744644165039,130.0629610638514,123.394814362578,129.97535392263828,143301900.0
2021-01-05,127.531982421875,128.242613306386,125.0204736671036,125.46826826756664,97664900.0
2021-01-06,123.2390594482422,127.57092663069264,123.02489875437408,124.32932869572905,155088000.0
2021-01-07,127.44435119628906,128.13550874486347,124.46559005229668,124.95231611775166,109578200.0
2021-01-08,128.54437255859375,129.1089766459298,126.77268233415624,128.9142743130051,105158200.0
2021-01-11,125.5558853149414,126.71429603758808,125.0886323259906,125.76031685281627,100384500.0
2021-01-12,125.38066864013672,126.24704065814508,123.4921686595174,125.08862995743296,91951100.0
2021-01-13,127.41516876220705,127.96029966424209,125.07888922385592,125.34171064567089,88636800.0
2021-01-14,125.4877471923828,127.5222590582708,125.34172042627678,127.32757155716696,90221800.0
2021-01-15,123.76472473144533,126.76295959555424,123.6284420036996,125.3611859080536,111598500.0
2021-01-19,124.43639373779295,125.29303640790388,123.57002189323131,124.3877181581364,90757300.0
2021-01-20,128.52490234375,128.97269692470792,125.13729259464834,125.24437293876636,104319500.0
2021-01-21,133.23646545410156,135.96213596762422,130.04354180656935,130.24797340791002,120150900.0
2021-01-22,135.37802124023438,136.13731286135894,131.43553637442392,132.66208095000118,114459400.0
2021-01-25,139.1257781982422,141.23816756160053,132.91514878597044,139.27180493160114,157611700.0
2021-01-26,139.35946655273438,140.469201833175,137.61697822104978,139.7877880388179,98390600.0
2021-01-27,138.2886199951172,140.46915831522645,136.68242977361535,139.62224478331817,140843800.0
2021-01-28,133.45059204101562,138.22051793091006,133.07094618183902,135.8160892048896,142621100.0
2021-01-29,128.45677185058594,133.10987264929705,126.753230328146,132.22402749273948,177523800.0
2021-02-01,130.57884216308594,131.78592791163206,127.4540549114106,130.19919650201302,106239800.0
2021-02-02,131.40631103515625,132.69126014883398,131.03639446508643,132.1266561195646,83305400.0
2021-02-03,130.3842315673828,132.16565144314657,130.0629904566346,132.1559074116743,89880900.0
2021-02-04,133.74261474609375,133.75234392204015,131.01694525702797,132.68155527349182,84183100.0
2021-02-05,133.32830810546875,133.97175045079626,132.45089754431586,133.90351467981515,75693800.0
2021-02-08,133.47450256347656,133.52325088194496,131.53443254526087,132.6165797613071,71297200.0
2021-02-09,132.5971221923828,134.42020876203873,132.44114834692132,133.19181617617053,76774200.0
2021-02-10,131.99266052246094,133.5525177010359,131.02749721967888,133.0553056014661,73046600.0
2021-02-11,131.7391815185547,132.9675589258699,130.4133074654321,132.4898491628531,64280000.0
2021-02-12,131.97314453125,132.1291332081116,130.33530805190028,130.9787501870301,60145100.0
2021-02-16,129.84786987304688,132.59709996571863,129.45789813500429,132.09015902011436,80576300.0
2021-02-17,127.55680084228516,128.9021769728661,126.22118330017902,127.95651619642835,97918500.0
2021-02-18,126.45516204833984,126.73787846259268,124.21287353113004,125.95795008148971,96856700.0
2021-02-19,126.61115264892578,127.43008573965324,125.56801001534814,126.97187831271118,87668800.0
2021-02-22,122.8382797241211,126.46493488700048,122.44831544375612,124.7978374024914,103916400.0
2021-02-23,122.7017822265625,123.5304515985531,115.41922654111876,120.6544792375418,158273000.0
2021-02-24,122.20458221435548,122.40931177714582,119.16287735238498,121.80487424070276,111039900.0
2021-02-25,117.95399475097656,123.28673718148006,117.51528958023444,121.55140392768224,148199500.0
2021-02-26,118.21721649169922,121.71712880247114,118.15871701805524,119.51383705660506,164560400.0
2021-03-01,124.58334350585938,124.71982986571714,119.70880940251382,120.64471905780232,116307900.0
2021-03-02,121.98036193847656,125.49002551913252,121.8731215774664,125.18780674062197,102260900.0
2021-03-03,118.99714660644533,122.55555866097826,118.78266587535208,121.67814086921052,112966300.0
2021-03-04,117.11555480957033,120.49848269972284,115.64345085160188,118.69490655182288,178155000.0
2021-03-05,118.37317657470705,118.88013225327632,114.61978705022877,117.9442226597041,153766600.0
2021-03-08,113.440185546875,117.96375368831654,113.29394800099358,117.8955104919653,154376600.0
2021-03-09,118.0514907836914,118.99715180961525,115.809209037741,116.04318464645964,129525800.0
2021-03-10,116.9693374633789,119.10437859558476,116.45263053937968,118.63642743151894,111943300.0
2021-03-11,118.89965057373048,120.1182842596345,118.21721868480412,119.46509838909788,103026500.0
2021-03-12,117.99298095703124,118.12946732804168,116.16990981369923,117.37879228748427,88105100.0
2021-03-15,120.87870025634766,120.88845140763532,117.39828304156516,118.36344619441722,92403800.0
2021-03-16,122.4190673828125,124.02766536377308,121.5903979495752,122.54580261068884,115227900.0
2021-03-17,121.62940216064452,122.70179839737172,119.27012151430436,120.93721906750288,111932600.0
2021-03-18,117.50552368164062,120.08902837100626,117.30079413178964,119.79655333524822,121229700.0
2021-03-19,116.97908020019533,118.3829485565644,116.6768614326796,116.89134214689705,185549500.0
2021-03-22,120.29376220703124,120.76172079332808,117.2423062772656,117.31054946298084,111912300.0
2021-03-23,119.46508026123048,121.12241884739224,119.07511605332516,120.23525752640757,95467100.0
2021-03-24,117.07658386230467,119.8160777258849,117.05708899403656,119.73808337691132,88530500.0
2021-03-25,117.56403350830078,118.6071911560223,116.01393492282536,116.54038560410484,98844700.0
2021-03-26,118.16848754882812,118.43171662851978,115.93594941899356,117.33006685594874,94071200.0
